name,estimate,moe
PANOLA CO.2013,52453,2891
PARKER CO.2013,64515,1782
PARMER CO.2013,44943,4402
PECOS CO.2013,47019,3332
POLK CO.2013,37855,1851
POTTER CO.2013,37951,1482
PRESIDIO CO.2013,29634,6161
RAINS CO.2013,44478,5985
RANDALL CO.2013,58529,1508
REAGAN CO.2013,61250,10718
REAL CO.2013,33885,5802
RED RIVER CO.2013,31712,2581
REEVES CO.2013,40571,4850
REFUGIO CO.2013,44548,4471
ROBERTS CO.2013,67321,16271
ROBERTSON CO.2013,40601,3737
ROCKWALL CO.2013,86119,3464
RUNNELS CO.2013,37667,3919
RUSK CO.2013,45752,2116
SABINE CO.2013,32963,3167
SAN AUGUSTINE CO.2013,28390,2828
SAN JACINTO CO.2013,46107,4973
SAN PATRICIO CO.2013,50657,2579
SAN SABA CO.2013,37743,3913
SCHLEICHER CO.2013,50648,12727
SCURRY CO.2013,47513,2991
SHACKELFORD CO.2013,47277,10463
SHELBY CO.2013,37081,2255
SHERMAN CO.2013,48185,4988
SMITH CO.2013,47432,1539
SOMERVELL CO.2013,55269,5251
STARR CO.2013,24927,1174
STEPHENS CO.2013,41728,3575
STERLING CO.2013,50543,14157
STONEWALL CO.2013,42429,6856
SUTTON CO.2013,53806,7852
SWISHER CO.2013,36753,5380
TARRANT CO.2013,56853,497
TAYLOR CO.2013,44891,1419
TERRELL CO.2013,39479,13210
TERRY CO.2013,37679,4035
THROCKMORTON CO.2013,39286,3916
TITUS CO.2013,42939,2037
TOM GREEN CO.2013,44545,1521
TRAVIS CO.2013,58025,679
TRINITY CO.2013,34555,2428
TYLER CO.2013,39940,2989
UPSHUR CO.2013,46600,2910
UPTON CO.2013,51750,12145
UVALDE CO.2013,34902,3105
VAL VERDE CO.2013,40450,1494
VAN ZANDT CO.2013,43439,2211
VICTORIA CO.2013,50364,1870
WALKER CO.2013,37617,2291
WALLER CO.2013,50097,5027
WARD CO.2013,42568,4377
WASHINGTON CO.2013,44858,3694
WEBB CO.2013,39449,1174
WHARTON CO.2013,40411,3483
WHEELER CO.2013,51766,3835
WICHITA CO.2013,45086,1588
WILBARGER CO.2013,41658,3983
WILLACY CO.2013,25886,2460
WILLIAMSON CO.2013,71803,1037
WILSON CO.2013,64571,3116
WINKLER CO.2013,48992,3136
WISE CO.2013,56005,2944
WOOD CO.2013,43649,2420
YOAKUM CO.2013,49340,5882
YOUNG CO.2013,44429,4763
ZAPATA CO.2013,31109,5615
ZAVALA CO.2013,25625,3681
