name,estimate
MONTGOMERY CO.2014,68840
MOORE CO.2014,48149
MORRIS CO.2014,39387
MOTLEY CO.2014,34853
NACOGDOCHES CO.2014,39126
NAVARRO CO.2014,40976
NEWTON CO.2014,36890
NOLAN CO.2014,37342
NUECES CO.2014,49368
OCHILTREE CO.2014,51115
OLDHAM CO.2014,51250
ORANGE CO.2014,48766
PALO PINTO CO.2014,41370
PANOLA CO.2014,51794
PARKER CO.2014,64979
PARMER CO.2014,46308
PECOS CO.2014,49421
POLK CO.2014,39412
POTTER CO.2014,37758
PRESIDIO CO.2014,30983
RAINS CO.2014,46531
RANDALL CO.2014,60895
REAGAN CO.2014,52692
REAL CO.2014,37019
RED RIVER CO.2014,31344
REEVES CO.2014,44950
REFUGIO CO.2014,44688
ROBERTS CO.2014,73182
ROBERTSON CO.2014,43371
ROCKWALL CO.2014,86597
RUNNELS CO.2014,38684
RUSK CO.2014,46924
SABINE CO.2014,33951
SAN AUGUSTINE CO.2014,29293
SAN JACINTO CO.2014,46969
SAN PATRICIO CO.2014,51760
SAN SABA CO.2014,38065
SCHLEICHER CO.2014,44643
SCURRY CO.2014,50829
SHACKELFORD CO.2014,50857
SHELBY CO.2014,36250
SHERMAN CO.2014,49219
SMITH CO.2014,46669
SOMERVELL CO.2014,51190
STARR CO.2014,25906
STEPHENS CO.2014,43082
STERLING CO.2014,50509
STONEWALL CO.2014,42321
SUTTON CO.2014,48986
SWISHER CO.2014,37833
TARRANT CO.2014,57727
TAYLOR CO.2014,44695
TERRELL CO.2014,40781
TERRY CO.2014,39494
THROCKMORTON CO.2014,40833
TITUS CO.2014,42856
TOM GREEN CO.2014,45114
TRAVIS CO.2014,59620
TRINITY CO.2014,35223
TYLER CO.2014,41630
UPSHUR CO.2014,46834
UPTON CO.2014,50982
UVALDE CO.2014,37078
VAL VERDE CO.2014,42735
VAN ZANDT CO.2014,42579
VICTORIA CO.2014,50663
WALKER CO.2014,38903
WALLER CO.2014,50939
WARD CO.2014,45938
WASHINGTON CO.2014,49236
WEBB CO.2014,38679
WHARTON CO.2014,41992
WHEELER CO.2014,54382
WICHITA CO.2014,44854
WILBARGER CO.2014,41901
WILLACY CO.2014,27627
WILLIAMSON CO.2014,72118
WILSON CO.2014,65760
WINKLER CO.2014,52938
WISE CO.2014,56338
WOOD CO.2014,44376
YOAKUM CO.2014,50167
YOUNG CO.2014,41589
ZAPATA CO.2014,30758
ZAVALA CO.2014,27253
ANDERSON CO.2015,41327
ANDREWS CO.2015,70423
ANGELINA CO.2015,44223
ARANSAS CO.2015,41690
ARCHER CO.2015,60275
ARMSTRONG CO.2015,59737
ATASCOSA CO.2015,52192
AUSTIN CO.2015,53687
BAILEY CO.2015,37397
BANDERA CO.2015,49863
BASTROP CO.2015,54821
BAYLOR CO.2015,36373
BEE CO.2015,42302
BELL CO.2015,50550
BEXAR CO.2015,51150
BLANCO CO.2015,55504
BORDEN CO.2015,73750
BOSQUE CO.2015,44674
BOWIE CO.2015,42670
BRAZORIA CO.2015,69749
BRAZOS CO.2015,39808
BREWSTER CO.2015,38395
BRISCOE CO.2015,38603
BROOKS CO.2015,22741
BROWN CO.2015,41962
BURLESON CO.2015,51821
BURNET CO.2015,49732
CALDWELL CO.2015,47233
CALHOUN CO.2015,51078
CALLAHAN CO.2015,40981
CAMERON CO.2015,33266
CAMP CO.2015,37851
CARSON CO.2015,66023
CASS CO.2015,37352
CASTRO CO.2015,39459
CHAMBERS CO.2015,70544
CHEROKEE CO.2015,39595
CHILDRESS CO.2015,36633
CLAY CO.2015,48297
COCHRAN CO.2015,39113
COKE CO.2015,42467
COLEMAN CO.2015,35156
COLLIN CO.2015,84735
COLLINGSWORTH CO.2015,39743
COLORADO CO.2015,46618
COMAL CO.2015,65833
COMANCHE CO.2015,37470
CONCHO CO.2015,48368
COOKE CO.2015,52406
CORYELL CO.2015,49340
COTTLE CO.2015,34955
CRANE CO.2015,58333
CROCKETT CO.2015,53678
CROSBY CO.2015,37434
CULBERSON CO.2015,35000
DALLAM CO.2015,41345
DALLAS CO.2015,50270
DAWSON CO.2015,41095
DEAF SMITH CO.2015,43373
DELTA CO.2015,42432
DENTON CO.2015,75050
DEWITT CO.2015,49736
DICKENS CO.2015,39700
DIMMIT CO.2015,36825
DONLEY CO.2015,36681
DUVAL CO.2015,33939
EASTLAND CO.2015,34888
ECTOR CO.2015,57150
EDWARDS CO.2015,41813
ELLIS CO.2015,62465
EL PASO CO.2015,41637
ERATH CO.2015,41416
FALLS CO.2015,36079
FANNIN CO.2015,44071
FAYETTE CO.2015,47808
FISHER CO.2015,41406
FLOYD CO.2015,41026
FOARD CO.2015,36477
FORT BEND CO.2015,89152
FRANKLIN CO.2015,41537
FREESTONE CO.2015,44301
FRIO CO.2015,36404
GAINES CO.2015,57635
GALVESTON CO.2015,62313
GARZA CO.2015,48508
GILLESPIE CO.2015,54859
GLASSCOCK CO.2015,67303
GOLIAD CO.2015,51226
GONZALES CO.2015,42983
GRAY CO.2015,43288
GRAYSON CO.2015,47952
GREGG CO.2015,47639
GRIMES CO.2015,46195
GUADALUPE CO.2015,62420
HALE CO.2015,43375
HALL CO.2015,30950
HAMILTON CO.2015,42432
HANSFORD CO.2015,44219
HARDEMAN CO.2015,37174
HARDIN CO.2015,52614
HARRIS CO.2015,54457
HARRISON CO.2015,45974
HARTLEY CO.2015,63004
HASKELL CO.2015,39850
HAYS CO.2015,58583
HEMPHILL CO.2015,62813
HENDERSON CO.2015,41607
HIDALGO CO.2015,34782
HILL CO.2015,41382
HOCKLEY CO.2015,50665
HOOD CO.2015,56100
HOPKINS CO.2015,44396
HOUSTON CO.2015,32698
HOWARD CO.2015,49575
HUDSPETH CO.2015,26384
HUNT CO.2015,45197
HUTCHINSON CO.2015,49353
IRION CO.2015,58500
JACK CO.2015,50324
JACKSON CO.2015,54926
JASPER CO.2015,40820
JEFF DAVIS CO.2015,50165
JEFFERSON CO.2015,43540
JIM HOGG CO.2015,35521
JIM WELLS CO.2015,42986
JOHNSON CO.2015,58135
JONES CO.2015,43897
KARNES CO.2015,45502
KAUFMAN CO.2015,60391
KENDALL CO.2015,73240
KENEDY CO.2015,36438
KENT CO.2015,47024
KERR CO.2015,43810
KIMBLE CO.2015,40125
KING CO.2015,63250
KINNEY CO.2015,38281
KLEBERG CO.2015,38247
KNOX CO.2015,40493
LAMAR CO.2015,40748
LAMB CO.2015,39851
LAMPASAS CO.2015,49630
LA SALLE CO.2015,37292
LAVACA CO.2015,48677
LEE CO.2015,53902
LEON CO.2015,49802
LIBERTY CO.2015,48729
LIMESTONE CO.2015,37554
LIPSCOMB CO.2015,63125
LIVE OAK CO.2015,50400
LLANO CO.2015,48259
LOVING CO.2015,NA
LUBBOCK CO.2015,46075
LYNN CO.2015,39526
MCCULLOCH CO.2015,40561
MCLENNAN CO.2015,42687
MCMULLEN CO.2015,46250
MADISON CO.2015,39390
MARION CO.2015,34175
MARTIN CO.2015,55682
MASON CO.2015,37654
MATAGORDA CO.2015,40797
MAVERICK CO.2015,33747
MEDINA CO.2015,57338
MENARD CO.2015,34464
MIDLAND CO.2015,68806
MILAM CO.2015,38929
MILLS CO.2015,43920
MITCHELL CO.2015,49870
MONTAGUE CO.2015,46172
MONTGOMERY CO.2015,68838
MOORE CO.2015,49802
MORRIS CO.2015,39453
MOTLEY CO.2015,31683
NACOGDOCHES CO.2015,39538
NAVARRO CO.2015,41505
NEWTON CO.2015,38144
NOLAN CO.2015,37102
NUECES CO.2015,50337
OCHILTREE CO.2015,51517
OLDHAM CO.2015,50893
ORANGE CO.2015,49763
PALO PINTO CO.2015,39516
PANOLA CO.2015,50119
PARKER CO.2015,67288
PARMER CO.2015,45326
PECOS CO.2015,50305
POLK CO.2015,39662
POTTER CO.2015,38159
PRESIDIO CO.2015,32132
RAINS CO.2015,48448
RANDALL CO.2015,60972
REAGAN CO.2015,52181
REAL CO.2015,36523
RED RIVER CO.2015,31563
REEVES CO.2015,43540
REFUGIO CO.2015,44240
ROBERTS CO.2015,63889
ROBERTSON CO.2015,46501
ROCKWALL CO.2015,87524
RUNNELS CO.2015,41526
RUSK CO.2015,46173
SABINE CO.2015,31307
SAN AUGUSTINE CO.2015,28275
SAN JACINTO CO.2015,43029
SAN PATRICIO CO.2015,52261
SAN SABA CO.2015,39040
SCHLEICHER CO.2015,55543
SCURRY CO.2015,56842
SHACKELFORD CO.2015,48750
SHELBY CO.2015,37756
SHERMAN CO.2015,51987
SMITH CO.2015,46929
SOMERVELL CO.2015,51912
STARR CO.2015,26172
STEPHENS CO.2015,43951
STERLING CO.2015,53456
STONEWALL CO.2015,42155
SUTTON CO.2015,51667
SWISHER CO.2015,37040
TARRANT CO.2015,58711
TAYLOR CO.2015,45396
TERRELL CO.2015,31111
TERRY CO.2015,37475
THROCKMORTON CO.2015,41042
TITUS CO.2015,44178
TOM GREEN CO.2015,46711
TRAVIS CO.2015,61451
TRINITY CO.2015,34295
TYLER CO.2015,41360
UPSHUR CO.2015,46673
UPTON CO.2015,46131
UVALDE CO.2015,38568
VAL VERDE CO.2015,42174
VAN ZANDT CO.2015,44002
VICTORIA CO.2015,51758
WALKER CO.2015,37666
WALLER CO.2015,51348
WARD CO.2015,51345
WASHINGTON CO.2015,51269
WEBB CO.2015,38862
WHARTON CO.2015,45176
WHEELER CO.2015,52221
WICHITA CO.2015,45543
WILBARGER CO.2015,41630
WILLACY CO.2015,26495
WILLIAMSON CO.2015,73750
WILSON CO.2015,68100
WINKLER CO.2015,55756
WISE CO.2015,56897
WOOD CO.2015,45686
YOAKUM CO.2015,56153
YOUNG CO.2015,44693
ZAPATA CO.2015,32162
ZAVALA CO.2015,26672
ANDERSON CO.2016,42146
ANDREWS CO.2016,70121
ANGELINA CO.2016,44185
ARANSAS CO.2016,44851
ARCHER CO.2016,62407
ARMSTRONG CO.2016,65000
ATASCOSA CO.2016,53181
AUSTIN CO.2016,56681
BAILEY CO.2016,40589
BANDERA CO.2016,55434
BASTROP CO.2016,55808
BAYLOR CO.2016,34382
BEE CO.2016,44005
BELL CO.2016,51529
BEXAR CO.2016,52353
BLANCO CO.2016,56573
BORDEN CO.2016,77569
BOSQUE CO.2016,45419
BOWIE CO.2016,42683
BRAZORIA CO.2016,72006
BRAZOS CO.2016,41654
BREWSTER CO.2016,38440
BRISCOE CO.2016,40385
BROOKS CO.2016,24913
BROWN CO.2016,43235
BURLESON CO.2016,52513
BURNET CO.2016,54259
CALDWELL CO.2016,49533
CALHOUN CO.2016,54167
CALLAHAN CO.2016,40568
CAMERON CO.2016,34578
CAMP CO.2016,40045
CARSON CO.2016,64554
CASS CO.2016,39366
CASTRO CO.2016,42733
CHAMBERS CO.2016,70396
CHEROKEE CO.2016,40769
CHILDRESS CO.2016,37125
CLAY CO.2016,45341
COCHRAN CO.2016,38625
COKE CO.2016,41756
COLEMAN CO.2016,42049
COLLIN CO.2016,86188
COLLINGSWORTH CO.2016,40257
COLORADO CO.2016,45398
COMAL CO.2016,69666
COMANCHE CO.2016,39054
CONCHO CO.2016,48516
COOKE CO.2016,56269
CORYELL CO.2016,49275
COTTLE CO.2016,33750
CRANE CO.2016,60133
CROCKETT CO.2016,50646
CROSBY CO.2016,39026
CULBERSON CO.2016,33981
DALLAM CO.2016,43897
DALLAS CO.2016,51411
DAWSON CO.2016,42354
DEAF SMITH CO.2016,47219
DELTA CO.2016,40529
DENTON CO.2016,76678
DEWITT CO.2016,50582
DICKENS CO.2016,42118
DIMMIT CO.2016,32204
DONLEY CO.2016,40560
DUVAL CO.2016,33115
EASTLAND CO.2016,34434
ECTOR CO.2016,58335
EDWARDS CO.2016,39457
ELLIS CO.2016,64382
EL PASO CO.2016,42075
ERATH CO.2016,42492
FALLS CO.2016,38547
FANNIN CO.2016,45471
FAYETTE CO.2016,51290
FISHER CO.2016,41531
FLOYD CO.2016,43070
FOARD CO.2016,48068
FORT BEND CO.2016,91152
FRANKLIN CO.2016,42652
FREESTONE CO.2016,45134
FRIO CO.2016,37163
GAINES CO.2016,58788
GALVESTON CO.2016,63064
GARZA CO.2016,52708
GILLESPIE CO.2016,55850
GLASSCOCK CO.2016,62159
GOLIAD CO.2016,54375
GONZALES CO.2016,46630
GRAY CO.2016,45264
GRAYSON CO.2016,50212
GREGG CO.2016,47140
GRIMES CO.2016,47839
GUADALUPE CO.2016,64599
HALE CO.2016,44995
HALL CO.2016,27244
HAMILTON CO.2016,45105
HANSFORD CO.2016,41335
HARDEMAN CO.2016,35156
HARDIN CO.2016,54352
HARRIS CO.2016,55584
HARRISON CO.2016,46230
HARTLEY CO.2016,64614
HASKELL CO.2016,41067
HAYS CO.2016,60495
HEMPHILL CO.2016,67773
HENDERSON CO.2016,43434
HIDALGO CO.2016,36094
HILL CO.2016,43441
HOCKLEY CO.2016,50331
HOOD CO.2016,58315
HOPKINS CO.2016,45748
HOUSTON CO.2016,32434
HOWARD CO.2016,50977
HUDSPETH CO.2016,26635
HUNT CO.2016,45643
HUTCHINSON CO.2016,50114
IRION CO.2016,64100
JACK CO.2016,50390
JACKSON CO.2016,56601
JASPER CO.2016,44552
JEFF DAVIS CO.2016,50174
JEFFERSON CO.2016,44965
JIM HOGG CO.2016,34769
JIM WELLS CO.2016,43321
JOHNSON CO.2016,59095
JONES CO.2016,47007
KARNES CO.2016,46058
KAUFMAN CO.2016,60179
KENDALL CO.2016,76350
KENEDY CO.2016,24000
KENT CO.2016,50625
KERR CO.2016,44261
KIMBLE CO.2016,41263
KING CO.2016,57083
KINNEY CO.2016,34398
KLEBERG CO.2016,41469
KNOX CO.2016,42188
LAMAR CO.2016,40283
LAMB CO.2016,41401
LAMPASAS CO.2016,50358
LA SALLE CO.2016,40094
LAVACA CO.2016,47753
LEE CO.2016,54346
LEON CO.2016,47441
LIBERTY CO.2016,49655
LIMESTONE CO.2016,37431
LIPSCOMB CO.2016,60163
LIVE OAK CO.2016,50741
LLANO CO.2016,48562
LOVING CO.2016,56875
LUBBOCK CO.2016,46859
LYNN CO.2016,40722
MCCULLOCH CO.2016,40784
MCLENNAN CO.2016,44246
MCMULLEN CO.2016,57589
MADISON CO.2016,43209
MARION CO.2016,35424
MARTIN CO.2016,63992
MASON CO.2016,38496
MATAGORDA CO.2016,41253
MAVERICK CO.2016,37155
MEDINA CO.2016,58333
MENARD CO.2016,37917
MIDLAND CO.2016,71424
MILAM CO.2016,39213
MILLS CO.2016,44375
MITCHELL CO.2016,51555
MONTAGUE CO.2016,46383
MONTGOMERY CO.2016,70805
MOORE CO.2016,50552
MORRIS CO.2016,37902
MOTLEY CO.2016,35433
NACOGDOCHES CO.2016,38915
NAVARRO CO.2016,43388
NEWTON CO.2016,36829
NOLAN CO.2016,38411
NUECES CO.2016,51882
OCHILTREE CO.2016,50011
OLDHAM CO.2016,52292
ORANGE CO.2016,51443
PALO PINTO CO.2016,42824
PANOLA CO.2016,50712
PARKER CO.2016,67979
PARMER CO.2016,48589
PECOS CO.2016,51735
POLK CO.2016,40864
POTTER CO.2016,40340
PRESIDIO CO.2016,33453
RAINS CO.2016,50405
RANDALL CO.2016,62635
REAGAN CO.2016,59257
REAL CO.2016,37059
RED RIVER CO.2016,35016
REEVES CO.2016,46464
REFUGIO CO.2016,50145
ROBERTS CO.2016,72500
ROBERTSON CO.2016,49142
ROCKWALL CO.2016,89161
RUNNELS CO.2016,41339
RUSK CO.2016,47424
SABINE CO.2016,32500
SAN AUGUSTINE CO.2016,29426
SAN JACINTO CO.2016,44878
SAN PATRICIO CO.2016,52659
SAN SABA CO.2016,40718
SCHLEICHER CO.2016,59766
SCURRY CO.2016,55661
SHACKELFORD CO.2016,50285
SHELBY CO.2016,36312
SHERMAN CO.2016,52969
SMITH CO.2016,48683
SOMERVELL CO.2016,50562
STARR CO.2016,26682
STEPHENS CO.2016,45217
STERLING CO.2016,50156
STONEWALL CO.2016,47969
SUTTON CO.2016,54567
SWISHER CO.2016,35167
TARRANT CO.2016,60373
TAYLOR CO.2016,47044
TERRELL CO.2016,24821
TERRY CO.2016,40407
THROCKMORTON CO.2016,39438
TITUS CO.2016,45026
TOM GREEN CO.2016,47637
TRAVIS CO.2016,64422
TRINITY CO.2016,35865
TYLER CO.2016,45427
UPSHUR CO.2016,47724
UPTON CO.2016,48220
UVALDE CO.2016,39011
VAL VERDE CO.2016,44170
VAN ZANDT CO.2016,46555
VICTORIA CO.2016,54697
WALKER CO.2016,40090
WALLER CO.2016,53508
WARD CO.2016,56796
WASHINGTON CO.2016,52718
WEBB CO.2016,38711
WHARTON CO.2016,46445
WHEELER CO.2016,51082
WICHITA CO.2016,45371
WILBARGER CO.2016,43635
WILLACY CO.2016,28817
WILLIAMSON CO.2016,75935
WILSON CO.2016,68737
WINKLER CO.2016,54261
WISE CO.2016,56396
WOOD CO.2016,47814
YOAKUM CO.2016,56655
YOUNG CO.2016,46978
ZAPATA CO.2016,36976
ZAVALA CO.2016,26639
ANDERSON CO.2017,42313
ANDREWS CO.2017,70753
ANGELINA CO.2017,46472
ARANSAS CO.2017,44601
ARCHER CO.2017,63192
ARMSTRONG CO.2017,68750
ATASCOSA CO.2017,55194
AUSTIN CO.2017,62614
BAILEY CO.2017,43523
BANDERA CO.2017,56413
BASTROP CO.2017,59185
BAYLOR CO.2017,36157
BEE CO.2017,45415
BELL CO.2017,52583
BEXAR CO.2017,53999
BLANCO CO.2017,58500
BORDEN CO.2017,77708
BOSQUE CO.2017,48677
BOWIE CO.2017,46283
BRAZORIA CO.2017,76426
BRAZOS CO.2017,43907
BREWSTER CO.2017,38906
BRISCOE CO.2017,42500
BROOKS CO.2017,24794
BROWN CO.2017,43062
BURLESON CO.2017,52510
BURNET CO.2017,57173
CALDWELL CO.2017,51346
CALHOUN CO.2017,58788
CALLAHAN CO.2017,40945
CAMERON CO.2017,36095
CAMP CO.2017,41811
CARSON CO.2017,67010
CASS CO.2017,41432
CASTRO CO.2017,44643
CHAMBERS CO.2017,74368
CHEROKEE CO.2017,44294
CHILDRESS CO.2017,40432
CLAY CO.2017,46863
COCHRAN CO.2017,37500
COKE CO.2017,42500
COLEMAN CO.2017,40804
COLLIN CO.2017,90124
COLLINGSWORTH CO.2017,46348
COLORADO CO.2017,50241
COMAL CO.2017,73655
COMANCHE CO.2017,42419
CONCHO CO.2017,46696
COOKE CO.2017,60027
CORYELL CO.2017,50865
COTTLE CO.2017,33534
CRANE CO.2017,63935
CROCKETT CO.2017,52310
CROSBY CO.2017,38674
CULBERSON CO.2017,33125
DALLAM CO.2017,45580
DALLAS CO.2017,53626
DAWSON CO.2017,43201
DEAF SMITH CO.2017,51543
DELTA CO.2017,42642
DENTON CO.2017,80290
DEWITT CO.2017,50960
DICKENS CO.2017,43088
DIMMIT CO.2017,31384
DONLEY CO.2017,44429
DUVAL CO.2017,35443
EASTLAND CO.2017,32135
ECTOR CO.2017,59528
EDWARDS CO.2017,48462
ELLIS CO.2017,67371
EL PASO CO.2017,43244
ERATH CO.2017,47013
FALLS CO.2017,38834
FANNIN CO.2017,47875
FAYETTE CO.2017,56941
FISHER CO.2017,45294
FLOYD CO.2017,48767
FOARD CO.2017,50000
FORT BEND CO.2017,93645
FRANKLIN CO.2017,43967
FREESTONE CO.2017,45890
FRIO CO.2017,37382
GAINES CO.2017,58167
GALVESTON CO.2017,65702
GARZA CO.2017,53832
GILLESPIE CO.2017,56267
GLASSCOCK CO.2017,64886
GOLIAD CO.2017,56737
GONZALES CO.2017,47516
GRAY CO.2017,48314
GRAYSON CO.2017,52683
GREGG CO.2017,47970
GRIMES CO.2017,49745
GUADALUPE CO.2017,66187
HALE CO.2017,46012
HALL CO.2017,31324
HAMILTON CO.2017,46611
HANSFORD CO.2017,40678
HARDEMAN CO.2017,37995
HARDIN CO.2017,56131
HARRIS CO.2017,57791
HARRISON CO.2017,48644
HARTLEY CO.2017,64427
HASKELL CO.2017,43529
HAYS CO.2017,62815
HEMPHILL CO.2017,68679
HENDERSON CO.2017,44888
HIDALGO CO.2017,37097
HILL CO.2017,45970
HOCKLEY CO.2017,49184
HOOD CO.2017,60275
HOPKINS CO.2017,47832
HOUSTON CO.2017,33552
HOWARD CO.2017,50855
HUDSPETH CO.2017,26346
HUNT CO.2017,49319
HUTCHINSON CO.2017,50035
IRION CO.2017,63021
JACK CO.2017,52829
JACKSON CO.2017,58504
JASPER CO.2017,41960
JEFF DAVIS CO.2017,46534
JEFFERSON CO.2017,46315
JIM HOGG CO.2017,31403
JIM WELLS CO.2017,41103
JOHNSON CO.2017,60458
JONES CO.2017,48601
KARNES CO.2017,53051
KAUFMAN CO.2017,63926
KENDALL CO.2017,81023
KENEDY CO.2017,24800
KENT CO.2017,52250
KERR CO.2017,48698
KIMBLE CO.2017,41095
KING CO.2017,56964
KINNEY CO.2017,34926
KLEBERG CO.2017,41700
KNOX CO.2017,46319
LAMAR CO.2017,42198
LAMB CO.2017,43712
LAMPASAS CO.2017,54467
LA SALLE CO.2017,44601
LAVACA CO.2017,51708
LEE CO.2017,55741
LEON CO.2017,44875
LIBERTY CO.2017,48344
LIMESTONE CO.2017,40356
LIPSCOMB CO.2017,59583
LIVE OAK CO.2017,51480
LLANO CO.2017,50524
LOVING CO.2017,80938
LUBBOCK CO.2017,49078
LYNN CO.2017,44922
MCCULLOCH CO.2017,42367
MCLENNAN CO.2017,46262
MCMULLEN CO.2017,71389
MADISON CO.2017,44004
MARION CO.2017,36938
MARTIN CO.2017,71115
MASON CO.2017,40949
MATAGORDA CO.2017,44896
MAVERICK CO.2017,37734
MEDINA CO.2017,59305
MENARD CO.2017,37917
MIDLAND CO.2017,75815
MILAM CO.2017,41768
MILLS CO.2017,46318
MITCHELL CO.2017,52194
MONTAGUE CO.2017,46592
MONTGOMERY CO.2017,74323
MOORE CO.2017,52469
MORRIS CO.2017,40227
MOTLEY CO.2017,40598
NACOGDOCHES CO.2017,41482
NAVARRO CO.2017,45103
NEWTON CO.2017,40180
NOLAN CO.2017,42019
NUECES CO.2017,53317
OCHILTREE CO.2017,50120
OLDHAM CO.2017,62426
ORANGE CO.2017,53667
PALO PINTO CO.2017,45067
PANOLA CO.2017,49704
PARKER CO.2017,70608
PARMER CO.2017,50410
PECOS CO.2017,50543
POLK CO.2017,43267
POTTER CO.2017,41852
PRESIDIO CO.2017,26486
RAINS CO.2017,48308
RANDALL CO.2017,65564
REAGAN CO.2017,59760
REAL CO.2017,36493
RED RIVER CO.2017,35356
REEVES CO.2017,49390
REFUGIO CO.2017,50338
ROBERTS CO.2017,79167
ROBERTSON CO.2017,52189
ROCKWALL CO.2017,93269
RUNNELS CO.2017,41226
RUSK CO.2017,49270
SABINE CO.2017,33561
SAN AUGUSTINE CO.2017,32394
SAN JACINTO CO.2017,43421
SAN PATRICIO CO.2017,53332
SAN SABA CO.2017,40301
SCHLEICHER CO.2017,63432
SCURRY CO.2017,54565
SHACKELFORD CO.2017,46685
SHELBY CO.2017,38121
SHERMAN CO.2017,54961
SMITH CO.2017,50742
SOMERVELL CO.2017,52346
STARR CO.2017,27133
STEPHENS CO.2017,45862
STERLING CO.2017,50000
STONEWALL CO.2017,46786
SUTTON CO.2017,60996
SWISHER CO.2017,37883
TARRANT CO.2017,62532
TAYLOR CO.2017,49161
TERRELL CO.2017,26063
TERRY CO.2017,42441
THROCKMORTON CO.2017,37279
TITUS CO.2017,46980
TOM GREEN CO.2017,49662
TRAVIS CO.2017,68350
TRINITY CO.2017,37398
TYLER CO.2017,44396
UPSHUR CO.2017,48796
UPTON CO.2017,52750
UVALDE CO.2017,40781
VAL VERDE CO.2017,44609
VAN ZANDT CO.2017,50061
VICTORIA CO.2017,55740
WALKER CO.2017,41456
WALLER CO.2017,53506
WARD CO.2017,63333
WASHINGTON CO.2017,55793
WEBB CO.2017,40442
WHARTON CO.2017,50145
WHEELER CO.2017,50910
WICHITA CO.2017,45776
WILBARGER CO.2017,43913
WILLACY CO.2017,29104
WILLIAMSON CO.2017,79123
WILSON CO.2017,71942
WINKLER CO.2017,55000
WISE CO.2017,59081
WOOD CO.2017,48038
YOAKUM CO.2017,62500
YOUNG CO.2017,46351
ZAPATA CO.2017,34550
ZAVALA CO.2017,25988
ANDERSON CO.2018,42313
ANDREWS CO.2018,70753
ANGELINA CO.2018,46472
ARANSAS CO.2018,44601
ARCHER CO.2018,63192
ARMSTRONG CO.2018,68750
ATASCOSA CO.2018,55194
AUSTIN CO.2018,62614
BAILEY CO.2018,43523
BANDERA CO.2018,56413
BASTROP CO.2018,59185
BAYLOR CO.2018,36157
BEE CO.2018,45415
BELL CO.2018,52583
BEXAR CO.2018,53999
BLANCO CO.2018,58500
BORDEN CO.2018,77708
BOSQUE CO.2018,48677
BOWIE CO.2018,46283
BRAZORIA CO.2018,76426
BRAZOS CO.2018,43907
BREWSTER CO.2018,38906
BRISCOE CO.2018,42500
BROOKS CO.2018,24794
BROWN CO.2018,43062
BURLESON CO.2018,52510
BURNET CO.2018,57173
CALDWELL CO.2018,51346
CALHOUN CO.2018,58788
CALLAHAN CO.2018,40945
CAMERON CO.2018,36095
CAMP CO.2018,41811
CARSON CO.2018,67010
CASS CO.2018,41432
CASTRO CO.2018,44643
CHAMBERS CO.2018,74368
CHEROKEE CO.2018,44294
CHILDRESS CO.2018,40432
CLAY CO.2018,46863
COCHRAN CO.2018,37500
COKE CO.2018,42500
COLEMAN CO.2018,40804
COLLIN CO.2018,90124
COLLINGSWORTH CO.2018,46348
COLORADO CO.2018,50241
COMAL CO.2018,73655
COMANCHE CO.2018,42419
CONCHO CO.2018,46696
COOKE CO.2018,60027
CORYELL CO.2018,50865
COTTLE CO.2018,33534
CRANE CO.2018,63935
CROCKETT CO.2018,52310
CROSBY CO.2018,38674
CULBERSON CO.2018,33125
DALLAM CO.2018,45580
DALLAS CO.2018,53626
DAWSON CO.2018,43201
DEAF SMITH CO.2018,51543
DELTA CO.2018,42642
DENTON CO.2018,80290
DEWITT CO.2018,50960
DICKENS CO.2018,43088
DIMMIT CO.2018,31384
DONLEY CO.2018,44429
DUVAL CO.2018,35443
EASTLAND CO.2018,32135
ECTOR CO.2018,59528
EDWARDS CO.2018,48462
ELLIS CO.2018,67371
EL PASO CO.2018,43244
ERATH CO.2018,47013
FALLS CO.2018,38834
FANNIN CO.2018,47875
FAYETTE CO.2018,56941
FISHER CO.2018,45294
FLOYD CO.2018,48767
FOARD CO.2018,50000
FORT BEND CO.2018,93645
FRANKLIN CO.2018,43967
FREESTONE CO.2018,45890
FRIO CO.2018,37382
GAINES CO.2018,58167
GALVESTON CO.2018,65702
GARZA CO.2018,53832
GILLESPIE CO.2018,56267
GLASSCOCK CO.2018,64886
GOLIAD CO.2018,56737
GONZALES CO.2018,47516
GRAY CO.2018,48314
GRAYSON CO.2018,52683
GREGG CO.2018,47970
GRIMES CO.2018,49745
GUADALUPE CO.2018,66187
HALE CO.2018,46012
HALL CO.2018,31324
HAMILTON CO.2018,46611
HANSFORD CO.2018,40678
HARDEMAN CO.2018,37995
HARDIN CO.2018,56131
HARRIS CO.2018,57791
HARRISON CO.2018,48644
HARTLEY CO.2018,64427
HASKELL CO.2018,43529
HAYS CO.2018,62815
HEMPHILL CO.2018,68679
HENDERSON CO.2018,44888
HIDALGO CO.2018,37097
HILL CO.2018,45970
HOCKLEY CO.2018,49184
HOOD CO.2018,60275
HOPKINS CO.2018,47832
HOUSTON CO.2018,33552
HOWARD CO.2018,50855
HUDSPETH CO.2018,26346
HUNT CO.2018,49319
HUTCHINSON CO.2018,50035
IRION CO.2018,63021
JACK CO.2018,52829
JACKSON CO.2018,58504
JASPER CO.2018,41960
JEFF DAVIS CO.2018,46534
JEFFERSON CO.2018,46315
JIM HOGG CO.2018,31403
JIM WELLS CO.2018,41103
JOHNSON CO.2018,60458
JONES CO.2018,48601
